pathogen,country,trailing_weeks,trailing_values,forecast_hw_weeks,forecast_hw_values,forecast_hw_threshold_pct,forecast_hw_high_risk_weeks,tda_n_anomalies,tda_H0_z,tda_H1_z,tda_status,tda_trend,tda_lead_weeks,tda_past_rising,tda_past_falling,tda_seasonal_iso_weeks,hw_last_obs_week,hw_residual_z,hw_surprised,pca_dist_z,pca_position,convergence,target_weeks,target_values,cutoff_week
Influenza,Austria,2025-W10|2025-W11|2025-W12|2025-W13|2025-W14|2025-W15,38.8|28.5|18.9|11.8|11.4|5.8,2025-W16|2025-W17|2025-W18|2025-W19|2025-W20|2025-W21|2025-W22|2025-W23|2025-W24|2025-W25|2025-W26|2025-W27,5.82|5.28|4.63|5.12|3.54|2.73|2.35|2.8|1.59|1.58|0.83|0.45,20.5,,8,-0.51,-0.36,normal,"H0_rising,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2025-W15,-0.98,False,-0.09,normal,0,2025-W16|2025-W17|2025-W18|2025-W19|2025-W20|2025-W21|2025-W22|2025-W23|2025-W24|2025-W25|2025-W26|2025-W27,5.6|0.0|0.0|4.3|1.8|0.0|0.0|0.0|0.0|0.0|0.0|1.3,2025-W15
Influenza,Austria,2025-W12|2025-W13|2025-W14|2025-W15|2025-W16|2025-W17,18.9|11.8|11.4|5.8|5.6|0.0,2025-W18|2025-W19|2025-W20|2025-W21|2025-W22|2025-W23|2025-W24|2025-W25|2025-W26|2025-W27|2025-W28|2025-W29,-0.65|-0.16|-1.74|-2.55|-2.93|-2.47|-3.68|-3.7|-4.44|-4.82|-5.2|-5.58,20.4,,8,0.16,-0.36,normal,"H0_rising,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2025-W17,-0.94,False,-0.65,normal,0,2025-W18|2025-W19|2025-W20|2025-W21|2025-W22|2025-W23|2025-W24|2025-W25|2025-W26|2025-W27|2025-W28|2025-W29,0.0|4.3|1.8|0.0|0.0|0.0|0.0|0.0|0.0|1.3|2.3|0.0,2025-W17
Influenza,Austria,2025-W14|2025-W15|2025-W16|2025-W17|2025-W18|2025-W19,11.4|5.8|5.6|0.0|0.0|4.3,2025-W20|2025-W21|2025-W22|2025-W23|2025-W24|2025-W25|2025-W26|2025-W27|2025-W28|2025-W29|2025-W30|2025-W31,2.72|1.91|1.53|1.99|0.77|0.76|0.01|-0.37|-0.74|-1.12|-1.17|-1.52,20.3,,8,0.99,-0.36,normal,"H0_rising,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2025-W19,0.71,False,-0.56,normal,0,2025-W20|2025-W21|2025-W22|2025-W23|2025-W24|2025-W25|2025-W26|2025-W27|2025-W28|2025-W29|2025-W30|2025-W31,1.8|0.0|0.0|0.0|0.0|0.0|0.0|1.3|2.3|0.0|0.0|0.0,2025-W19
Influenza,Austria,2025-W16|2025-W17|2025-W18|2025-W19|2025-W20|2025-W21,5.6|0.0|0.0|4.3|1.8|0.0,2025-W22|2025-W23|2025-W24|2025-W25|2025-W26|2025-W27|2025-W28|2025-W29|2025-W30|2025-W31|2025-W32|2025-W33,-0.38|0.08|-1.13|-1.15|-1.89|-2.27|-2.65|-3.02|-3.07|-3.42|-4.16|-3.94,20.2,,8,0.52,-0.36,normal,"H0_rising,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2025-W21,-0.19,False,-0.69,normal,0,2025-W22|2025-W23|2025-W24|2025-W25|2025-W26|2025-W27|2025-W28|2025-W29|2025-W30|2025-W31|2025-W32|2025-W33,0.0|0.0|0.0|0.0|0.0|1.3|2.3|0.0|0.0|0.0|0.0|2.2,2025-W21
Influenza,Austria,2025-W18|2025-W19|2025-W20|2025-W21|2025-W22|2025-W23,0.0|4.3|1.8|0.0|0.0|0.0,2025-W24|2025-W25|2025-W26|2025-W27|2025-W28|2025-W29|2025-W30|2025-W31|2025-W32|2025-W33|2025-W34|2025-W35,-1.21|-1.22|-1.97|-2.35|-2.73|-3.11|-3.15|-3.5|-4.25|-4.03|-4.61|-4.92,20.18,,8,0.53,-0.36,normal,"H0_rising,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2025-W23,-0.09,False,-0.95,normal,0,2025-W24|2025-W25|2025-W26|2025-W27|2025-W28|2025-W29|2025-W30|2025-W31|2025-W32|2025-W33|2025-W34|2025-W35,0.0|0.0|0.0|1.3|2.3|0.0|0.0|0.0|0.0|2.2|1.6|1.4,2025-W23
Influenza,Austria,2025-W20|2025-W21|2025-W22|2025-W23|2025-W24|2025-W25,1.8|0.0|0.0|0.0|0.0|0.0,2025-W26|2025-W27|2025-W28|2025-W29|2025-W30|2025-W31|2025-W32|2025-W33|2025-W34|2025-W35|2025-W36|2025-W37,-0.75|-1.13|-1.5|-1.88|-1.93|-2.28|-3.02|-2.8|-3.38|-3.7|-4.54|-4.92,20.15,,8,0.25,-0.36,normal,"H0_rising,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2025-W25,0.0,False,-0.76,normal,0,2025-W26|2025-W27|2025-W28|2025-W29|2025-W30|2025-W31|2025-W32|2025-W33|2025-W34|2025-W35|2025-W36|2025-W37,0.0|1.3|2.3|0.0|0.0|0.0|0.0|2.2|1.6|1.4|3.2|2.3,2025-W25
Influenza,Austria,2025-W22|2025-W23|2025-W24|2025-W25|2025-W26|2025-W27,0.0|0.0|0.0|0.0|0.0|1.3,2025-W28|2025-W29|2025-W30|2025-W31|2025-W32|2025-W33|2025-W34|2025-W35|2025-W36|2025-W37|2025-W38|2025-W39,0.92|0.54|0.49|0.15|-0.6|-0.38|-0.96|-1.27|-2.12|-2.5|-2.88|-3.09,19.98,,8,0.54,-0.36,normal,"H0_falling,H1_rising",7,4,4,1|26|46|47|49|50|51|52,2025-W27,0.32,False,-0.86,normal,0,2025-W28|2025-W29|2025-W30|2025-W31|2025-W32|2025-W33|2025-W34|2025-W35|2025-W36|2025-W37|2025-W38|2025-W39,2.3|0.0|0.0|0.0|0.0|2.2|1.6|1.4|3.2|2.3|0.8|0.5,2025-W27
Influenza,Austria,2025-W24|2025-W25|2025-W26|2025-W27|2025-W28|2025-W29,0.0|0.0|0.0|1.3|2.3|0.0,2025-W30|2025-W31|2025-W32|2025-W33|2025-W34|2025-W35|2025-W36|2025-W37|2025-W38|2025-W39|2025-W40|2025-W41,-0.05|-0.39|-1.14|-0.92|-1.49|-1.81|-2.65|-3.03|-3.41|-3.62|-4.17|-4.2,19.8,,8,0.64,-0.36,normal,"H0_rising,H1_rising",7,4,4,1|26|46|47|49|50|51|52,2025-W29,-0.37,False,-0.54,normal,0,2025-W30|2025-W31|2025-W32|2025-W33|2025-W34|2025-W35|2025-W36|2025-W37|2025-W38|2025-W39|2025-W40|2025-W41,0.0|0.0|0.0|2.2|1.6|1.4|3.2|2.3|0.8|0.5|1.7|2.0,2025-W29
Influenza,Austria,2025-W26|2025-W27|2025-W28|2025-W29|2025-W30|2025-W31,0.0|1.3|2.3|0.0|0.0|0.0,2025-W32|2025-W33|2025-W34|2025-W35|2025-W36|2025-W37|2025-W38|2025-W39|2025-W40|2025-W41|2025-W42|2025-W43,-0.75|-0.53|-1.11|-1.42|-2.27|-2.65|-3.03|-3.24|-3.79|-3.82|-4.35|-4.24,19.68,,8,0.4,-0.36,normal,"H0_falling,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2025-W31,0.07,False,-0.58,normal,0,2025-W32|2025-W33|2025-W34|2025-W35|2025-W36|2025-W37|2025-W38|2025-W39|2025-W40|2025-W41|2025-W42|2025-W43,0.0|2.2|1.6|1.4|3.2|2.3|0.8|0.5|1.7|2.0|1.3|1.9,2025-W31
Influenza,Austria,2025-W28|2025-W29|2025-W30|2025-W31|2025-W32|2025-W33,2.3|0.0|0.0|0.0|0.0|2.2,2025-W34|2025-W35|2025-W36|2025-W37|2025-W38|2025-W39|2025-W40|2025-W41|2025-W42|2025-W43|2025-W44|2025-W45,1.62|1.31|0.46|0.08|-0.3|-0.51|-1.05|-1.08|-1.61|-1.51|-1.84|-1.8,19.57,,8,-0.46,-0.36,normal,"H0_falling,H1_rising",7,4,4,1|26|46|47|49|50|51|52,2025-W33,0.38,False,-0.24,normal,0,2025-W34|2025-W35|2025-W36|2025-W37|2025-W38|2025-W39|2025-W40|2025-W41|2025-W42|2025-W43|2025-W44|2025-W45,1.6|1.4|3.2|2.3|0.8|0.5|1.7|2.0|1.3|1.9|2.0|2.6,2025-W33
Influenza,Austria,2025-W30|2025-W31|2025-W32|2025-W33|2025-W34|2025-W35,0.0|0.0|0.0|2.2|1.6|1.4,2025-W36|2025-W37|2025-W38|2025-W39|2025-W40|2025-W41|2025-W42|2025-W43|2025-W44|2025-W45|2025-W46|2025-W47,0.55|0.17|-0.21|-0.42|-0.97|-0.99|-1.52|-1.42|-1.75|-1.71|-2.34|-0.07,19.27,,8,-1.28,-0.36,normal,"H0_falling,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2025-W35,0.02,False,-0.98,normal,0,2025-W36|2025-W37|2025-W38|2025-W39|2025-W40|2025-W41|2025-W42|2025-W43|2025-W44|2025-W45|2025-W46|2025-W47,3.2|2.3|0.8|0.5|1.7|2.0|1.3|1.9|2.0|2.6|7.0|8.1,2025-W35
Influenza,Austria,2025-W32|2025-W33|2025-W34|2025-W35|2025-W36|2025-W37,0.0|2.2|1.6|1.4|3.2|2.3,2025-W38|2025-W39|2025-W40|2025-W41|2025-W42|2025-W43|2025-W44|2025-W45|2025-W46|2025-W47|2025-W48|2025-W49,1.92|1.71|1.16|1.13|0.6|0.71|0.38|0.42|-0.21|2.06|8.76|15.69,18.98,,8,-2.0,-0.36,elevated,"H0_falling,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2025-W37,-0.1,False,-0.11,normal,1,2025-W38|2025-W39|2025-W40|2025-W41|2025-W42|2025-W43|2025-W44|2025-W45|2025-W46|2025-W47|2025-W48|2025-W49,0.8|0.5|1.7|2.0|1.3|1.9|2.0|2.6|7.0|8.1|8.7|21.4,2025-W37
Influenza,Austria,2025-W34|2025-W35|2025-W36|2025-W37|2025-W38|2025-W39,1.6|1.4|3.2|2.3|0.8|0.5,2025-W40|2025-W41|2025-W42|2025-W43|2025-W44|2025-W45|2025-W46|2025-W47|2025-W48|2025-W49|2025-W50|2025-W51,-0.05|-0.07|-0.6|-0.5|-0.83|-0.79|-1.42|0.85|7.55|14.48|18.14|20.24,18.94,2025-W51,8,-2.1,-0.36,elevated,"H0_falling,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2025-W39,-0.02,False,-0.18,normal,3,2025-W40|2025-W41|2025-W42|2025-W43|2025-W44|2025-W45|2025-W46|2025-W47|2025-W48|2025-W49|2025-W50|2025-W51,1.7|2.0|1.3|1.9|2.0|2.6|7.0|8.1|8.7|21.4|32.8|39.8,2025-W39
Influenza,Austria,2025-W36|2025-W37|2025-W38|2025-W39|2025-W40|2025-W41,3.2|2.3|0.8|0.5|1.7|2.0,2025-W42|2025-W43|2025-W44|2025-W45|2025-W46|2025-W47|2025-W48|2025-W49|2025-W50|2025-W51|2025-W52|2026-W01,1.47|1.57|1.25|1.28|0.65|2.92|9.62|16.56|20.22|22.32|28.46|26.09,18.9,2025-W50|2025-W51|2025-W52|2026-W01,8,-0.51,-0.36,normal,"H0_rising,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2025-W41,0.06,False,0.12,normal,2,2025-W42|2025-W43|2025-W44|2025-W45|2025-W46|2025-W47|2025-W48|2025-W49|2025-W50|2025-W51|2025-W52|2026-W01,1.3|1.9|2.0|2.6|7.0|8.1|8.7|21.4|32.8|39.8|45.1|47.4,2025-W41
Influenza,Austria,2025-W38|2025-W39|2025-W40|2025-W41|2025-W42|2025-W43,0.8|0.5|1.7|2.0|1.3|1.9,2025-W44|2025-W45|2025-W46|2025-W47|2025-W48|2025-W49|2025-W50|2025-W51|2025-W52|2026-W01|2026-W02|2026-W03,1.57|1.61|0.98|3.24|9.94|16.88|20.54|22.65|28.78|26.41|22.64|19.56,18.85,2025-W50|2025-W51|2025-W52|2026-W01|2026-W02|2026-W03,8,-0.15,-0.36,normal,"H0_rising,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2025-W43,0.1,False,0.12,normal,2,2025-W44|2025-W45|2025-W46|2025-W47|2025-W48|2025-W49|2025-W50|2025-W51|2025-W52|2026-W01|2026-W02|2026-W03,2.0|2.6|7.0|8.1|8.7|21.4|32.8|39.8|45.1|47.4|35.0|24.6,2025-W43
Influenza,Austria,2025-W40|2025-W41|2025-W42|2025-W43|2025-W44|2025-W45,1.7|2.0|1.3|1.9|2.0|2.6,2025-W46|2025-W47|2025-W48|2025-W49|2025-W50|2025-W51|2025-W52|2026-W01|2026-W02|2026-W03|2026-W04|2026-W05,1.97|4.24|10.94|17.87|21.54|23.64|29.77|27.41|23.63|20.56|27.76|28.36,18.8,2025-W50|2025-W51|2025-W52|2026-W01|2026-W02|2026-W03|2026-W04|2026-W05,8,0.46,-0.36,normal,"H0_rising,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2025-W45,0.11,False,-0.95,normal,2,2025-W46|2025-W47|2025-W48|2025-W49|2025-W50|2025-W51|2025-W52|2026-W01|2026-W02|2026-W03|2026-W04|2026-W05,7.0|8.1|8.7|21.4|32.8|39.8|45.1|47.4|35.0|24.6|33.8|29.2,2025-W45
Influenza,Austria,2025-W42|2025-W43|2025-W44|2025-W45|2025-W46|2025-W47,1.3|1.9|2.0|2.6|7.0|8.1,2025-W48|2025-W49|2025-W50|2025-W51|2025-W52|2026-W01|2026-W02|2026-W03|2026-W04|2026-W05|2026-W06|2026-W07,14.8|21.73|25.4|27.5|33.63|31.27|27.49|24.42|31.62|32.22|32.34|30.74,18.6,2025-W49|2025-W50|2025-W51|2025-W52|2026-W01|2026-W02|2026-W03|2026-W04|2026-W05|2026-W06|2026-W07,8,0.44,-0.36,normal,"H0_rising,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2025-W47,-0.23,False,-1.71,normal,2,2025-W48|2025-W49|2025-W50|2025-W51|2025-W52|2026-W01|2026-W02|2026-W03|2026-W04|2026-W05|2026-W06|2026-W07,8.7|21.4|32.8|39.8|45.1|47.4|35.0|24.6|33.8|29.2|17.7|13.9,2025-W47
Influenza,Belgium,2023-W48|2023-W49|2023-W50|2023-W51|2023-W52|2024-W01,0.0|15.0|24.3|24.4|37.9|23.3,2024-W02|2024-W03|2024-W04|2024-W05|2024-W06|2024-W07|2024-W08|2024-W09|2024-W10|2024-W11|2024-W12|2024-W13,21.73|27.61|17.23|37.69|19.46|24.52|31.8|13.31|39.74|35.04|46.29|22.12,16.7,2024-W02|2024-W03|2024-W04|2024-W05|2024-W06|2024-W07|2024-W08|2024-W10|2024-W11|2024-W12|2024-W13,7,0.04,-0.36,normal,"H0_rising,H1_rising",7,3,4,1|46|47|49|50|51|52,2024-W01,1.29,False,-0.16,normal,2,2024-W02|2024-W03|2024-W04|2024-W05|2024-W06|2024-W07|2024-W08|2024-W09|2024-W10|2024-W11|2024-W12|2024-W13,23.3|27.0|48.2|37.5|37.8|28.9|29.5|11.4|12.5|20.0|4.2|16.7,2024-W01
Influenza,Belgium,2023-W50|2023-W51|2023-W52|2024-W01|2024-W02|2024-W03,24.3|24.4|37.9|23.3|23.3|27.0,2024-W04|2024-W05|2024-W06|2024-W07|2024-W08|2024-W09|2024-W10|2024-W11|2024-W12|2024-W13|2024-W14|2024-W15,15.21|36.13|20.35|28.68|39.85|22.82|49.93|44.44|54.29|26.95|30.69|16.89,18.35,2024-W05|2024-W06|2024-W07|2024-W08|2024-W09|2024-W10|2024-W11|2024-W12|2024-W13|2024-W14,7,0.17,-0.36,normal,"H0_falling,H1_rising",7,3,4,1|46|47|49|50|51|52,2024-W03,0.07,False,1.03,elevated,2,2024-W04|2024-W05|2024-W06|2024-W07|2024-W08|2024-W09|2024-W10|2024-W11|2024-W12|2024-W13|2024-W14|2024-W15,48.2|37.5|37.8|28.9|29.5|11.4|12.5|20.0|4.2|16.7|0.0|0.0,2024-W03
Influenza,Belgium,2023-W52|2024-W01|2024-W02|2024-W03|2024-W04|2024-W05,37.9|23.3|23.3|27.0|48.2|37.5,2024-W06|2024-W07|2024-W08|2024-W09|2024-W10|2024-W11|2024-W12|2024-W13|2024-W14|2024-W15|2024-W16|2024-W17,29.12|37.43|48.58|31.55|58.66|53.16|63.0|35.65|39.39|25.6|17.24|17.24,23.3,2024-W06|2024-W07|2024-W08|2024-W09|2024-W10|2024-W11|2024-W12|2024-W13|2024-W14|2024-W15,7,1.03,-0.36,normal,"H0_rising,H1_rising",7,3,4,1|46|47|49|50|51|52,2024-W05,-1.89,False,0.79,normal,2,2024-W06|2024-W07|2024-W08|2024-W09|2024-W10|2024-W11|2024-W12|2024-W13|2024-W14|2024-W15|2024-W16|2024-W17,37.8|28.9|29.5|11.4|12.5|20.0|4.2|16.7|0.0|0.0|0.0|11.1,2024-W05
Influenza,Belgium,2024-W02|2024-W03|2024-W04|2024-W05|2024-W06|2024-W07,23.3|27.0|48.2|37.5|37.8|28.9,2024-W08|2024-W09|2024-W10|2024-W11|2024-W12|2024-W13|2024-W14|2024-W15|2024-W16|2024-W17|2024-W18|2024-W19,45.92|28.87|55.96|50.44|60.27|32.92|36.67|22.87|14.51|14.51|14.51|14.5,23.4,2024-W08|2024-W09|2024-W10|2024-W11|2024-W12|2024-W13|2024-W14,7,0.84,-0.36,normal,"H0_rising,H1_falling",7,3,4,1|46|47|49|50|51|52,2024-W07,-1.43,False,0.15,normal,2,2024-W08|2024-W09|2024-W10|2024-W11|2024-W12|2024-W13|2024-W14|2024-W15|2024-W16|2024-W17|2024-W18|2024-W19,29.5|11.4|12.5|20.0|4.2|16.7|0.0|0.0|0.0|11.1|0.0|0.0,2024-W07
Influenza,Belgium,2024-W04|2024-W05|2024-W06|2024-W07|2024-W08|2024-W09,48.2|37.5|37.8|28.9|29.5|11.4,2024-W10|2024-W11|2024-W12|2024-W13|2024-W14|2024-W15|2024-W16|2024-W17|2024-W18|2024-W19|2024-W20|2024-W21,41.6|36.11|45.96|18.61|22.37|8.57|0.23|0.24|0.25|0.26|0.28|0.29,23.5,2024-W10|2024-W11|2024-W12,7,0.45,-0.36,normal,"H0_rising,H1_falling",7,3,4,1|46|47|49|50|51|52,2024-W09,-0.81,False,0.07,normal,2,2024-W10|2024-W11|2024-W12|2024-W13|2024-W14|2024-W15|2024-W16|2024-W17|2024-W18|2024-W19|2024-W20|2024-W21,12.5|20.0|4.2|16.7|0.0|0.0|0.0|11.1|0.0|0.0|0.0|0.0,2024-W09
Influenza,Belgium,2024-W06|2024-W07|2024-W08|2024-W09|2024-W10|2024-W11,37.8|28.9|29.5|11.4|12.5|20.0,2024-W12|2024-W13|2024-W14|2024-W15|2024-W16|2024-W17|2024-W18|2024-W19|2024-W20|2024-W21|2024-W22|2024-W23,28.95|1.63|5.46|-8.27|-16.59|-16.54|-16.49|-16.46|-16.51|-16.6|-8.31|-16.66,23.4,2024-W12,7,1.35,-0.36,normal,"H0_rising,H1_falling",7,3,4,1|46|47|49|50|51|52,2024-W11,0.24,False,-0.28,normal,2,2024-W12|2024-W13|2024-W14|2024-W15|2024-W16|2024-W17|2024-W18|2024-W19|2024-W20|2024-W21|2024-W22|2024-W23,4.2|16.7|0.0|0.0|0.0|11.1|0.0|0.0|0.0|0.0|0.0|0.0,2024-W11
Influenza,Belgium,2024-W08|2024-W09|2024-W10|2024-W11|2024-W12|2024-W13,29.5|11.4|12.5|20.0|4.2|16.7,2024-W14|2024-W15|2024-W16|2024-W17|2024-W18|2024-W19|2024-W20|2024-W21|2024-W22|2024-W23|2024-W24|2024-W25,8.27|-5.56|-13.88|-13.89|-13.91|-13.93|-13.94|-13.92|-5.57|-13.91|-13.91|-13.88,23.3,,7,1.31,-0.36,normal,"H0_rising,H1_falling",7,3,4,1|46|47|49|50|51|52,2024-W13,2.7,True,-0.39,normal,0,2024-W14|2024-W15|2024-W16|2024-W17|2024-W18|2024-W19|2024-W20|2024-W21|2024-W22|2024-W23|2024-W24|2024-W25,0.0|0.0|0.0|11.1|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0,2024-W13
Influenza,Belgium,2024-W10|2024-W11|2024-W12|2024-W13|2024-W14|2024-W15,12.5|20.0|4.2|16.7|0.0|0.0,2024-W16|2024-W17|2024-W18|2024-W19|2024-W20|2024-W21|2024-W22|2024-W23|2024-W24|2024-W25|2024-W26|2024-W27,-12.73|-12.79|-12.83|-12.84|-12.83|-12.84|-4.52|-12.81|-12.78|-12.74|-12.67|-12.59,23.3,,7,1.08,-0.36,normal,"H0_rising,H1_falling",7,3,4,1|46|47|49|50|51|52,2024-W15,0.96,False,-0.19,normal,0,2024-W16|2024-W17|2024-W18|2024-W19|2024-W20|2024-W21|2024-W22|2024-W23|2024-W24|2024-W25|2024-W26|2024-W27,0.0|11.1|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0,2024-W15
Influenza,Belgium,2024-W12|2024-W13|2024-W14|2024-W15|2024-W16|2024-W17,4.2|16.7|0.0|0.0|0.0|11.1,2024-W18|2024-W19|2024-W20|2024-W21|2024-W22|2024-W23|2024-W24|2024-W25|2024-W26|2024-W27|2024-W28|2024-W29,16.94|26.31|35.57|44.75|62.15|62.78|71.65|80.43|89.11|97.7|106.21|114.64,23.3,2024-W19|2024-W20|2024-W21|2024-W22|2024-W23|2024-W24|2024-W25|2024-W26|2024-W27|2024-W28|2024-W29,7,-0.26,-0.36,normal,"H0_falling,H1_falling",7,3,4,1|46|47|49|50|51|52,2024-W17,0.67,False,-0.13,normal,2,2024-W18|2024-W19|2024-W20|2024-W21|2024-W22|2024-W23|2024-W24|2024-W25|2024-W26|2024-W27|2024-W28|2024-W29,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0,2024-W17
Influenza,Belgium,2024-W14|2024-W15|2024-W16|2024-W17|2024-W18|2024-W19,0.0|0.0|0.0|11.1|0.0|0.0,2024-W20|2024-W21|2024-W22|2024-W23|2024-W24|2024-W25|2024-W26|2024-W27|2024-W28|2024-W29|2024-W30|2024-W31,0.7|0.69|9.05|0.69|0.67|0.65|0.64|0.65|0.67|0.7|0.73|0.75,21.65,,7,-0.81,-0.36,normal,"H0_falling,H1_falling",7,3,4,1|46|47|49|50|51|52,2024-W19,-0.18,False,-0.48,normal,0,2024-W20|2024-W21|2024-W22|2024-W23|2024-W24|2024-W25|2024-W26|2024-W27|2024-W28|2024-W29|2024-W30|2024-W31,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0,2024-W19
Influenza,Belgium,2024-W16|2024-W17|2024-W18|2024-W19|2024-W20|2024-W21,0.0|11.1|0.0|0.0|0.0|0.0,2024-W22|2024-W23|2024-W24|2024-W25|2024-W26|2024-W27|2024-W28|2024-W29|2024-W30|2024-W31|2024-W32|2024-W33,8.5|0.16|0.17|0.18|0.18|0.19|0.19|0.2|0.19|0.19|0.18|0.18,20.0,,7,-0.5,-0.36,normal,"H0_falling,H1_falling",7,3,4,1|46|47|49|50|51|52,2024-W21,-0.03,False,-0.17,normal,0,2024-W22|2024-W23|2024-W24|2024-W25|2024-W26|2024-W27|2024-W28|2024-W29|2024-W30|2024-W31|2024-W32|2024-W33,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0,2024-W21
Influenza,Belgium,2024-W18|2024-W19|2024-W20|2024-W21|2024-W22|2024-W23,0.0|0.0|0.0|0.0|0.0|0.0,2024-W24|2024-W25|2024-W26|2024-W27|2024-W28|2024-W29|2024-W30|2024-W31|2024-W32|2024-W33|2024-W34|2024-W35,-1.99|-2.01|-1.99|-1.98|-1.98|-1.97|-1.95|-1.94|-1.93|-1.93|-1.93|-1.91,20.0,,7,-0.03,1.62,elevated,"H0_falling,H1_rising",7,3,4,1|46|47|49|50|51|52,2024-W23,0.45,False,-0.6,normal,1,2024-W24|2024-W25|2024-W26|2024-W27|2024-W28|2024-W29|2024-W30|2024-W31|2024-W32|2024-W33|2024-W34|2024-W35,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0,2024-W23
Influenza,Belgium,2024-W20|2024-W21|2024-W22|2024-W23|2024-W24|2024-W25,0.0|0.0|0.0|0.0|0.0|0.0,2024-W26|2024-W27|2024-W28|2024-W29|2024-W30|2024-W31|2024-W32|2024-W33|2024-W34|2024-W35|2024-W36|2024-W37,-0.32|-0.31|-0.3|-0.3|-0.29|-0.3|-0.31|-0.32|-0.33|-0.35|-0.35|-0.36,20.0,,7,-2.13,-0.36,elevated,"H0_falling,H1_falling",7,3,4,1|46|47|49|50|51|52,2024-W25,0.08,False,-0.74,normal,1,2024-W26|2024-W27|2024-W28|2024-W29|2024-W30|2024-W31|2024-W32|2024-W33|2024-W34|2024-W35|2024-W36|2024-W37,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0,2024-W25
Influenza,Belgium,2024-W22|2024-W23|2024-W24|2024-W25|2024-W26|2024-W27,0.0|0.0|0.0|0.0|0.0|0.0,2024-W28|2024-W29|2024-W30|2024-W31|2024-W32|2024-W33|2024-W34|2024-W35|2024-W36|2024-W37|2024-W38|2024-W39,-0.03|-0.01|0.03|0.07|0.11|0.15|0.18|0.21|0.23|0.24|0.24|0.22,18.35,,8,-2.45,-0.36,elevated,"H0_falling,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2024-W27,0.01,False,-0.36,normal,1,2024-W28|2024-W29|2024-W30|2024-W31|2024-W32|2024-W33|2024-W34|2024-W35|2024-W36|2024-W37|2024-W38|2024-W39,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0,2024-W27
Influenza,Belgium,2024-W24|2024-W25|2024-W26|2024-W27|2024-W28|2024-W29,0.0|0.0|0.0|0.0|0.0|0.0,2024-W30|2024-W31|2024-W32|2024-W33|2024-W34|2024-W35|2024-W36|2024-W37|2024-W38|2024-W39|2024-W40|2024-W41,-0.01|-0.01|-0.01|-0.01|-0.01|-0.01|-0.01|-0.01|-0.01|-0.02|-0.02|-0.02,16.7,,8,-1.63,-0.36,elevated,"H0_falling,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2024-W29,0.0,False,0.8,normal,1,2024-W30|2024-W31|2024-W32|2024-W33|2024-W34|2024-W35|2024-W36|2024-W37|2024-W38|2024-W39|2024-W40|2024-W41,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|0.0,2024-W29
Influenza,Belgium,2024-W26|2024-W27|2024-W28|2024-W29|2024-W30|2024-W31,0.0|0.0|0.0|0.0|0.0|0.0,2024-W32|2024-W33|2024-W34|2024-W35|2024-W36|2024-W37|2024-W38|2024-W39|2024-W40|2024-W41|2024-W42|2024-W43,-0.02|-0.03|-0.04|-0.04|-0.04|-0.04|-0.03|-0.03|-0.02|-0.01|-0.0|10.01,16.7,,8,0.74,-0.36,normal,"H0_rising,H1_rising",7,4,4,1|26|46|47|49|50|51|52,2024-W31,0.0,False,-0.48,normal,0,2024-W32|2024-W33|2024-W34|2024-W35|2024-W36|2024-W37|2024-W38|2024-W39|2024-W40|2024-W41|2024-W42|2024-W43,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|0.0|0.0|5.9,2024-W31
